=== Log Start ===
2024/10/20 05:03:40: [Log] CoreManagerを新しく生成しました。
2024/10/20 05:03:40: [Log] FlowManagerが生成されました。
2024/10/20 05:03:40: [Log] ゲームの初期化が完了しました。
2024/10/20 05:03:40: [Log] 新しいSignalBucketを登録しました: StateChanged
2024/10/20 05:03:40: [Log] 新しいイベントを登録しました: StateChanged
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
2024/10/20 05:04:03: [Log] <color=yellow>Current State: BattleState</color>
